UID,name,address,city,state,zip,latitude,longitude,,,,,,,,,,,
,Steve's Market,1208 W 135Th St,,CA,90247,33.909061,-118.296743,(310) 323-8904,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://stevesmarket.com
,Stone Market,6801 Hollywood Blvd,,CA,90028,34.10259,-118.339373,(323) 466-1345,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://www.stone-m.com
,Stone's Bakery & Market,6700 S Crenshaw Blvd,Los Angeles,CA,90043,33.97795,-118.331,(323) 751-5526,,,,,,,,PST,Yelp,https://www.yelp.com/biz/stones-bakery-and-market-los-angeles
,Stop & Shop Market,1123 Vine St,,CA,90038,34.091614,-118.327014,(323) 467-3450,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://www.stopandshop.com
,Stop & Shop Market,4925 Hooper Ave,Los Angeles,CA,90011,33.998,-118.25,,,,,,,,,PST,LACity,
,Stop 4 Water,167 E Gladstone St,,CA,91702,34.114395,-117.906417,(626) 969-0660,,,,,,,,PST,Factual,
,Stop And Shop Zone,13705 Burbank Blvd,,CA,91401,34.172245,-118.431471,(818) 902-9575,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,PST,Factual,http://www.stopandshop.com
,Stop Market,958 Gayley Ave,Los Angeles,CA,90024,34.062569,-118.448112,(310) 208-0503,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/stop-market-los-angeles
,Store 2 Door,3801 W Magnolia Blvd,Burbank,CA,91505,34.16773,-118.348,(818) 841-0909,8:00 AM to 2:00 AM,8:00 AM to 2:00 AM,8:00 AM to 2:00 AM,8:00 AM to 2:00 AM,8:00 AM to 2:00 AM,8:00 AM to 2:00 AM,8:00 AM to 2:00 AM,PST,Yelp,https://www.yelp.com/biz/store-2-door-burbank
,Street Corner News,400 S Baldwin Ave,Arcadia,CA,91007,34.1371,-118.052,(626) 447-1600,,,,,,,,PST,Yelp,https://www.yelp.com/biz/street-corner-news-arcadia
,Stremicks Heritage Foods Llc,4002 Westminster Ave,Santa Ana,CA,92703,33.7597,-117.92,,,,,,,,,PST,LACity,
,Stryka Botanical Co.,9142 Owensmouth Ave,,CA,91311,34.236322,-118.60177,(818) 340-2640,,,,,,,,PST,Factual,http://www.stryka.com
,Stueve Brothers Farmers,433 N Camden Dr,,CA,90210,34.069139,-118.404731,(626) 303-0808,,,,,,,,PST,Factual,
,Suarez Victor A Hernandez,609 Keenan Ave Unit #1,Los Angeles,CA,90022,34.0221,-118.14,,,,,,,,,PST,LACity,
,Success Inc,1602 Havenpark Ave,El Monte,CA,91733,34.0461,-118.05,,,,,,,,,PST,LACity,
,Sue K Choi,322 S Topanga Canyon Blvd,Topanga,CA,90290,34.086,-118.6,,,,,,,,,PST,LACity,
,Suen Sun,860 N Hill St,Los Angeles,CA,90012,34.063794,-118.238872,(213) 628-8650,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/ai-hoa-market-los-angeles
,Sues Doings,17904 Valerio St,Reseda,CA,91335,34.2047,-118.52,,,,,,,,,PST,LACity,
,Sues Sandos,3440 Roberto Court,San Luis Obispo,CA,93401,,,,,,,,,,,PST,LACity,
,Sugar Foods Corp,9500 El Dorado Ave,Sun Valley,CA,91352,34.2409,-118.4,,,,,,,,,PST,LACity,
,Sugar Hill Gourmet,Los Angles,,CA,90005,34.05727,-118.301209,(310) 691-3622,,,,,,,,PST,Factual,
,Sugisho,22555 Nadine Cir,,CA,90505,33.822683,-118.341786,(310) 325-0108,,,,,,,,PST,Factual,
,Sula Minimarket,4882 Fountain Ave,Los Angeles,CA,90029,34.095339,-118.295721,(323) 663-1110,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Sula Minimarket,4882 Fountain Ave,,CA,90029,34.095339,-118.295721,(323) 663-1110,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Sulik's Market,6801 Salt Lake Ave,,CA,90201,33.976095,-118.204276,(323) 589-4753,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Summerland Foods,10061 Riverside Dr,,CA,91602,34.152404,-118.350335,(323) 882-6670,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,PST,Factual,http://summerlandfoods.com
,Sun Dairy Company,5471 W San Fernando Road,Los Angeles,CA,90039,34.1517,-118.28,,,,,,,,,PST,LACity,
,Sun Fired Raw Food Edu,2205 Venice Blvd,,CA,90006,34.043894,-118.306457,(323) 805-1548,,,,,,,,PST,Factual,
,Sun Market,2200 E 4Th St,,CA,90033,34.04157,-118.21419,(323) 269-6444,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Sun Market,909 E 7Th St,,CA,90021,34.038855,-118.24402,(213) 488-0810,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Sun Market Meat & Grocery,8104 S Hoover St,Los Angeles,CA,90044,33.965359,-118.286993,(323) 778-3379,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Sun Mkt,9910 Glenoaks Blvd,,CA,91352,34.250246,-118.387525,(818) 504-9431,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Sun Moon Mkt,1507 W 24Th St,Los Angeles,CA,90007,34.016187,-118.246213,(323) 731-4520,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/sun-moon-mkt-los-angeles
,Sun Service Company,2225 E 7Th St,Los Angeles,CA,90023,,,,,,,,,,,PST,LACity,
,Sun Sun Trading,10950 Garvey Ave,,CA,91733,34.062646,-118.036522,(626) 350-3900,,,,,,,,PST,Factual,
,Sun Valley Beer And Wine Market,7956 Vineland Ave,Sun Valley,CA,91352,34.2152,-118.37,,,,,,,,,PST,LACity,
,Sun Valley Food Co,11275 Penrose St,Sun Valley,CA,91352,34,-118,,,,,,,,,PST,LACity,
,Sun Valley Grocery Outlet,8920 Glenoaks Blvd,Sun Valley,CA,,,,,,,,,,,,PST,LACity,
,Sun Valley Union 76,8181 Sunland Blvd,Sun Valley,CA,91352,34.2188,-118.37,,,,,,,,,PST,LACity,
,Sun's Discount Store,2455 E Cesar E Chavez Ave,Los Angeles,CA,90033,34.046235,-118.2061,(323) 262-8089,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 7:00 PM,9:00 AM - 6:30 PM,9:00 AM - 6:00 PM,PST,Factual,
,Sun's Market,10700 Long Beach Blvd,,CA,90262,33.936574,-118.213156,(310) 885-3327,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,http://www.sunsmarket.com
,Sundia Corporation,340 S Lemon Ave,,CA,91789,34.011877,-117.85969,(415) 762-0600,,,,,,,,PST,Factual,
,Sunflower Grocery,6903 Topanga Canyon Blvd,Canoga Park,CA,91303,34.195682,-118.606151,(818) 888-0663,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,10:00 AM - 6:00 PM,PST,Factual,http://www.thebestgrocery.net/
,Sunflower Grocery,6903 Topanga Canyon Blvd,Canoga Park,CA,91303,34.19576,-118.606,(818) 888-0663,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,10:00 AM to 6:00 PM,PST,Yelp,https://www.yelp.com/biz/sunflower-grocery-canoga-park
,Sunflower Market,7501 Somerset Blvd,,CA,90723,33.896702,-118.168436,(213) 422-1927,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,PST,Factual,
,Sunland Market And Gift,8664 Foothill Blvd,,CA,91040,34.259641,-118.321964,(818) 951-4359,,,,,,,,PST,Factual,
,Sunland Wholesale Mart,8134 San Fernando Rd,,CA,91352,34.218654,-118.36726,(818) 768-6035,,,,,,,,PST,Factual,
,Sunny Grocery,2915 W Olympic Blvd,Los Angeles,CA,90006,34.052753,-118.298157,(213) 381-1443,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Sunny Land Market,8134 San Fernando Road,Sun Valley,CA,91352,34.2184,-118.37,,,,,,,,,PST,LACity,
,Sunny Latino Market,2100 W Florence Ave,,CA,90047,33.974481,-118.315763,(323) 758-8972,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Sunny Market,1600 W Slauson Ave,Los Angeles,CA,90047,33.989047,-118.305663,(323) 565-3326,,,,,,,,PST,Factual,
,Sunny Market,259 E 5Th St,Los Angeles,CA,90013,34.045208,-118.246038,(213) 624-9319,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Sunny Market,5520 San Vicente Blvd,,CA,90019,34.053744,-118.354548,(323) 931-2236,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 10:00 PM,PST,Factual,
,Sunny Market Food,1886 Lomita Blvd,Lomita,CA,90717,33.798671,-118.311814,(310) 530-9739,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://www.exxonstations.com/home.asp?stationsap=09147
,Sunny Seafood,2023 Lee Ave,S El Monte,CA,91733,34.0522,-118.07,,,,,,,,,PST,LACity,
,Sunny Store,1905 Ocean Front Walk,,CA,90291,33.985225,-118.472047,(310) 823-5830,9:30 AM - 6:00 PM,9:30 AM - 6:00 PM,9:30 AM - 6:00 PM,9:30 AM - 6:00 PM,9:30 AM - 6:00 PM,9:30 AM - 6:00 PM,9:30 AM - 6:00 PM,PST,Factual,
,Sunny's Cafe,19191 S Vermont Ave #130,Torrance,CA,90502,33.8578,-118.29,,,,,,,,,PST,LACity,
,Sunny's Market,1033 Alpine St,Los Angeles,CA,90012,34.06545,-118.247074,(213) 250-4796,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,PST,Factual,
,Sunrise Food Co,3348 E 14Th St,Los Angeles,CA,90023,34.0171,-118.21,,,,,,,,,PST,LACity,
,Sunrise Market,12777 San Fernando Rd,Sylmar,CA,91342,34.301557,-118.462836,(818) 362-1739,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://www.sunrisemarket.com/
,Sunrise Market,1611 E Glenoaks Blvd,Glendale,CA,91206,34.153411,-118.228645,(818) 242-5370,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/sunrise-market-glendale
,Sunrise Produce Co,500 Burning Tree Road,Fullerton,CA,92833,,,,,,,,,,,PST,LACity,
,Sunrise Sea,1420 N Fuller Ave #202,Los Angeles,CA,90046,34.0965,-118.35,,,,,,,,,PST,LACity,
,Sunrise To Sunset Quality Food Services,2518 W Magnolia Blvd,Burbank,CA,91505,34.17169,-118.335,(818) 848-4294,,,,,,,,PST,Yelp,https://www.yelp.com/biz/sunrise-to-sunset-quality-food-services-burbank
,Sunrise Trading Co,723 Stanford Ave,Los Angeles,CA,90021,34.0383,-118.25,,,,,,,,,PST,LACity,
,Sunset Food Market,2501 W Sunset Blvd,Los Angeles,CA,90026,34.079777,-118.269045,(213) 483-8728,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/sunset-food-market-los-angeles
,Sunset Ranch Egg Co,14737 Keswick St,Van Nuys,CA,91405,34.2102,-118.45,,,,,,,,,PST,LACity,
,Sunshine Discount Market,1289 W Jefferson Blvd,Los Angeles,CA,90007,34.025578,-118.294501,(323) 731-3418,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,
,Sunshine Discount Market,1289 W Jefferson Blvd,Los Angeles,CA,90007,34.02556,-118.294,(323) 731-3418,,,,,,,,PST,Yelp,https://www.yelp.com/biz/sunshine-discount-market-los-angeles
,Sunshine Groceries,7518 Topanga Canyon Blvd,Canoga Park,CA,91303,34.20718,-118.605831,(818) 887-6917,4:00 PM - 8:00 PM,10:00 AM - 8:30 PM,10:00 AM - 8:30 PM,10:00 AM - 8:30 PM,10:00 AM - 8:30 PM,10:00 AM - 8:30 PM,10:00 AM - 8:30 PM,PST,Factual,http://www.sunshineindianplaza.com/
,Sunshine Jr Market,15329 Roscoe Blvd,Panorama City,CA,91402,34.2214,-118.47,,,,,,,,,PST,LACity,
,Sunshine Market,13015 Claymine Rd,,CA,93523,35.014124,-117.837567,(760) 769-1143,,,,,,,,PST,Factual,http://sunshinemarket.com
,Sunshine Market,23421 S Western Ave,,CA,90501,33.813242,-118.309027,(310) 530-1015,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,,PST,Factual,
,Sunshine Market,5063 W Sunset Blvd,,CA,90027,34.098192,-118.299924,(323) 660-9020,,,,,,,,PST,Factual,http://www.sunshinemarket.com
,Sunshine Market,8830 Rosecrans Ave,,CA,90242,33.903545,-118.144943,(562) 531-6355,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://www.sunshinemarket.com
,Sunshine Video & Grocery,7516 Topanga Canyon Blvd,Canoga Park,CA,91303,34.2071,-118.61,,,,,,,,,PST,LACity,
,Super,37202 90Th St E,,CA,93543,34.55808,-117.969155,(661) 944-3778,,,,,,,,PST,Factual,
,Super 1 La Palma,4951 La Palma Ave,La Palma,CA,90623,33.846723,-118.046775,(562) 924-7422,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,PST,Factual,https://www.yelp.com/biz/super-1-mart-la-palma
,Super 98 Cent & Market,3553 W Imperial Hwy,,CA,90303,33.931216,-118.334901,(310) 673-2860,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,PST,Factual,
,Super A Foods,13120 Downey Ave,Paramount,CA,90723,33.914258,-118.151529,(562) 634-3162,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://www.superafoods.com
,Super A Foods,2245 Yosemite Dr,Los Angeles,CA,90041,34.135722,-118.21634,(323) 254-7341,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://superafoods.com
,Super A Foods,2924 W Beverly Blvd,Montebello,CA,90640,34.023158,-118.134628,(323) 725-1559,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://www.superafoods.com
,Super A Foods,300 W Main St,Alhambra,CA,91801,34.093065,-118.130248,(626) 282-0605,7:00 AM - 11:00 PM,8:30 PM - 10:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://superafoods.com
,Super A Foods,425 S Soto St,,CA,90033,34.040253,-118.212454,(323) 261-6922,,,,,,,,PST,Factual,http://www.superafoods.com
,Super A Foods,4848 W 190Th St,Torrance,CA,90503,33.858077,-118.362211,(310) 793-9114,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://www.superafoods.com/
,Super A Foods,5250 York Blvd,Los Angeles,CA,90042,34.120191,-118.201076,(323) 551-6884,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://www.superafoods.com/
,Super A Foods,5595 N Rosemead Blvd,Temple City,CA,91780,34.10103,-118.074,(626) 248-0383,7:00 AM to 11:00 PM,7:00 AM to 11:00 PM,7:00 AM to 11:00 PM,7:00 AM to 11:00 PM,7:00 AM to 11:00 PM,7:00 AM to 11:00 PM,7:00 AM to 11:00 PM,PST,Yelp,https://www.yelp.com/biz/super-a-foods-temple-city
,Super A Foods,6380 Florence Ave,,CA,90201,33.964213,-118.150752,(562) 927-8784,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://superafoods.com
,Super A Foods,7200 Dominion Cir,,CA,90040,33.977118,-118.136589,(323) 869-0600,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://superafoods.com
,Super A Foods,8116 California Ave,South Gate,CA,90280,33.961846,-118.204327,(323) 563-6072,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://superapanaderia.powersites.net
,Super A Foods,935 W Duarte Rd,,CA,91016,34.131339,-118.019016,(626) 574-9077,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,PST,Factual,http://www.superafoods.com
,Super A Foods Inc 4,13120 Downey Ave,Paramount,CA,90723,33.914188,-118.15219,,,,,,,,,,LACounty,
,Super Bargain,10900 S Main St,Los Angeles,CA,90061,33.93728,-118.273743,(323) 757-1262,,,,,,,,PST,Factual,
,Super Bargain,1400 Cherry Ave,Long Beach,CA,90813,33.78463,-118.167,(562) 438-2099,,,,,,,,PST,Yelp,https://www.yelp.com/biz/super-bargain-long-beach-2
,Super Bargain,261 W Compton Blvd,,CA,90220,33.896035,-118.226101,(310) 635-5555,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,10:00 AM - 8:00 PM,PST,Factual,
,Super Bargain,4323 W Century Blvd,,CA,90304,33.945563,-118.351183,(310) 419-1298,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,8:00 AM - 10:00 PM,PST,Factual,
,Super Bargain,518 Workman Mill Rd,,CA,91746,34.039756,-117.999305,(626) 961-2321,,,,,,,,PST,Factual,
,Super Bargain 98 Plus,1551 E Amar Rd,,CA,91792,34.030715,-117.913119,(626) 964-2881,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,PST,Factual,
,Super Bargain Ninety Nine Cents,1901 W 8Th St,Los Angeles,CA,90057,34.05425,-118.276,(213) 484-1825,,,,,,,,PST,Yelp,https://www.yelp.com/biz/super-bargain-ninety-nine-cents-los-angeles
,Super Buy,7224 S Vermont Ave,Los Angeles,CA,90044,33.974149,-118.291163,(323) 752-5634,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,8:00 AM - 9:00 PM,PST,Factual,
,Super California Market & Deli,20050 Vanowen St,Winnetka,CA,91306,34.193663,-118.570418,(818) 703-1612,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 8:00 PM,7:00 AM - 8:00 PM,PST,Factual,https://www.yelp.com/biz/super-california-winnetka
,Super Care Drugs,23661 Pacific Coast Hwy,,CA,90265,34.034643,-118.68971,(310) 456-1177,7:00 AM - 11:59 PM,7:00 AM - 11:59 PM,7:00 AM - 11:59 PM,7:00 AM - 11:59 PM,7:00 AM - 11:59 PM,7:00 AM - 11:59 PM,7:00 AM - 11:59 PM,PST,Factual,http://www.mygnp.com/
,Super Center Concepts,1033 Long Beach Blvd,,CA,90813,33.77971,-118.189818,(562) 436-2449,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,http://superiorgrocers.com/
,Super Center Concepts,4308 Slauson Ave,,CA,90270,33.987428,-118.189742,(323) 560-1501,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,PST,Factual,http://www.superiorgrocers.com/
,Super Center Concepts,5450 Cherry Ave,Long Beach,CA,90805,33.855535,-118.167471,(562) 634-6700,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,PST,Factual,http://www.superiorgrocers.com/
,Super Center Concepts,9801 Laurel Canyon Blvd,,CA,91331,34.247549,-118.42098,(818) 899-6948,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,PST,Factual,http://www.superiorgrocers.com
,Super Discount Market,3980 E Olympic Blvd,,CA,90023,34.018719,-118.189435,(323) 262-0810,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 10:00 PM,7:00 AM - 9:30 PM,7:00 AM - 9:00 PM,PST,Factual,http://superdiscountmarket.com
,Super Discount World,3994 S Figueroa St,Los Angeles,CA,90037,34.011404,-118.282575,(213) 745-7117,,,,,,,,PST,Factual,
,Super Dollar,10811 Orr And Day Rd,,CA,90670,33.935058,-118.090581,(562) 651-0059,,,,,,,,PST,Factual,
,Super Dollar,2220 S Central Ave,Los Angeles,CA,90011,34.021037,-118.25348,(213) 763-0546,,,,,,,,PST,Factual,http://dollarstore.com
,Super Dollar No 2,300 S Gaffey St,,CA,90731,33.741434,-118.292061,(310) 221-0815,,,,,,,,PST,Factual,
,Super Farms Market,1500 W Pico Blvd,Los Angeles,CA,90015,34.043724,-118.275186,(213) 749-1005,,,,,,,,PST,Factual,
,Super Food,5424 Blanco Ave,,CA,91367,34.169176,-118.652371,(818) 800-4176,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,6:00 AM - 11:59 PM,PST,Factual,
